username,screen_name,created_at,retweets,likes,cleaned_text,sentiment
niscala,niscala_doc,Fri Apr 25 15:49:03 +0000 2025,0,0,semangaaat semuaaa kaburajadulu,negative
BENIO,bbeniioo,Fri Apr 25 15:29:56 +0000 2025,4,8,tinggal dan bekerja di luar negeri bisa saja menjadi alternatif buat kita yang ingin mendapat penghidupan yang lebih baik di video kecil ini diberikan gambaran mengenai kesempatan buat kita untuk bisa meniti karir di korea kaburajadulu,neutral
MJ.,Minjeongt,Fri Apr 25 15:07:16 +0000 2025,0,0,weh boleh itu siap banget nanti kita collab aja ya kapankapan gapapa emang seru tau jadi orang fomo apalagi masalah jalan ke luar negeri kaburajadulu sama etuw,positive
Prima プリマ 🦉,primawansatrio,Fri Apr 25 14:47:05 +0000 2025,28,174,umur 31 di unsw udah dipercaya buat megang lab sendiri masuk ke oz lewat global talents program lets go sabtu ini di server dc kaburajadulu,negative
🫧 Bumble Bee,Bumblebee_vii,Fri Apr 25 14:36:22 +0000 2025,0,0,kaburajadulu makin terjadi beneran ini mahhh,positive
cha小宁静💃🏻💅🏼,hugmematcha,Fri Apr 25 14:20:25 +0000 2025,0,3,semoga bermanfaat buat kaburajadulu pakai,neutral
ساني,Exaltead,Fri Apr 25 14:19:19 +0000 2025,0,0,kaburajadulu tapi pindah pulau doang face with tears of joy ke riau,positive
Paradoxically,thisisanend,Fri Apr 25 14:05:32 +0000 2025,0,0,kaburajadulu wkwkwkwk,positive
Anak Krakatau,Zaki_Fatih99,Fri Apr 25 14:01:38 +0000 2025,0,0,kaburajadulu ke vatikan,positive
LyyAmarylliss𐙚,Leynww,Fri Apr 25 13:59:28 +0000 2025,0,1,kaburajadulu jalur nikahin bule smiling face smiling face smiling face,positive
Giggly Georgy,DakotaGeorgy,Fri Apr 25 13:38:14 +0000 2025,4,15,awas penipuan ya guys makin lama makin banyak nih terutama sejak tagar kaburajadulu carilah info ke kedutaan australia australia jangan sekalipun tergiur sama iklan apalagi yg berbayar ya,positive
Schloss,Schlossthe6,Fri Apr 25 13:31:34 +0000 2025,0,0,eh bajer kunyuk tlg bilang bos lu hadir dong di persidangan jangan kaburajadulu,positive
anais,stellardisarray,Fri Apr 25 13:30:48 +0000 2025,0,0,gua sangat amat mendukung kaburajadulu lalu kemaren di sekolah ada siswa yang berpendapat kalo kurang setuju dengan kaburajadulu katanya indonesia negara yang kaya kaya alam dan budaya kalo orang2nya pada kaburajadulu siapa yang ngurus ini semua,positive
🍉 Khotamar • Kreator Konten Digital (KKD),KhotamarW,Fri Apr 25 13:30:35 +0000 2025,0,0,padahal pas aku mengajar utbk lina dan pbm di bimbel kemarin banyak banget pakai teks isu sospol terkini kayak danantara dan kaburajadulu,positive
Mbah Wondo,SManikmoyo,Fri Apr 25 13:16:44 +0000 2025,0,0,satu kata k a b u r kaburajadulu rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,positive
Partono Ahmet Djemat,Partono_ADjem,Fri Apr 25 12:47:43 +0000 2025,1,0,prancis juru kunci itu baru mau kaburajadulu kesana,positive
Domire✨,aiguh_jinjja,Fri Apr 25 12:36:33 +0000 2025,0,1,nder klo kamu gak milih aku sebagai calonmu plz pilih aku sebagai rekan kerjamu cocok dengan kriteriaku kaburajadulu,negative
Krisna 'imed' Gupta,iMedKrisna,Fri Apr 25 12:15:51 +0000 2025,6,13,kaburajadulu membantu ekonomi bangladesh pasca pemakzulan presiden,neutral
ardit,ardityawahyu,Fri Apr 25 12:03:05 +0000 2025,0,0,kaburajadulu nya agak lain nih face with tears of joy,positive
Easycash,easycashid,Fri Apr 25 11:57:00 +0000 2025,0,6,kabur bukan cuma soal tempatnya tapi soal kesiapan ygy face with steam from nose sehijauhijaunya rumput tetangga masih lebih enak ke toilet yang bersihinnya pakai air relieved face kaburajadulu,positive
arshaෆ,eyesonyousvt,Fri Apr 25 11:53:50 +0000 2025,0,0,itu masalahnya loudly crying face loudly crying face keinginan kaburajadulu smkn menggebu kalo dh bahas umr mah smiling face with tear folded hands,positive
Nusa Tosofu Putera,NusaTosofu45352,Fri Apr 25 11:50:13 +0000 2025,0,0,jokowi sudah kehilangan simpati dari rakyat artinya jokowi saat ini hanya didukung oleh manusia palsu buzzer premanisme badut kampanye ini sangat memalukan apakah masih punya harga diri kah engkau thinking face kaburajadulu,positive
nu.,byeoridwaeeo,Fri Apr 25 11:03:07 +0000 2025,0,0,temanku sudah kaburajadulu wkkwkw nextnya gw deh amen,positive
Hendy Caca,CacaHendy,Fri Apr 25 10:57:35 +0000 2025,0,0,kaburajadulu ini ya,positive
🇭 🇦 🇷 🇺 🇳 ‎ ‎ 🇾 🇦 🇭 🇾 🇦,pokamiami,Fri Apr 25 10:38:06 +0000 2025,0,1,waduh takut face screaming in fear kaburajadulu,positive
❛ asha ❜ 🎀,rjnreal,Fri Apr 25 10:18:36 +0000 2025,0,0,mau lakuin step challenge kaburajadulu tapi i confuse mau start darimana,positive
Joe Chrono,chrono_joe,Fri Apr 25 10:07:03 +0000 2025,1,7,lingkungan yang dimaksud adalah melimpahnya tenaga kerja dan usia muda kalau di eropa yang sudah menua ya pake seadanya sedangkan indonesia yang justru surplus demografi tenaga kerja ya harus dipilihpilih makanya kaburajadulu ini bagus biar org yg kalah bersaing jadi pmi,positive
𝐘𝐀𝐌𝐀𝐃𝐀.,ryoesuke,Fri Apr 25 09:59:00 +0000 2025,0,0,ini nggak mau sekalian ikutan kaburajadulu,positive
َ,maleficeu,Fri Apr 25 09:51:37 +0000 2025,0,0,manifesting bisa lanjut terus sampai kaburajadulu amin ya tuhan yesus kristus folded hands folded hands folded hands,negative
Panggil aja || Mas Steff,StefanAntonio__,Fri Apr 25 09:38:32 +0000 2025,70,196,definisi kaburajadulu yang sesungguhnya gaess rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,positive
Atma | Aplikasi Loker Tercepat ⚡️,atmaindonesia,Fri Apr 25 09:37:32 +0000 2025,0,2,kesempatan kaburajadulu ke romania airplane romania yang ngebet banget kerja di luar negeri gas gass langsung daftar aja down arrow,neutral
TETEH 1998,flowetdairis,Fri Apr 25 09:10:55 +0000 2025,6,97,cocok jadi tiktokers indo kuliah di ln punya 3m folls isinya orang indo semua karena dia ganteng terus tiap hari sebelum ngampus live tiktok komennya bawa aku ikut kamu bang dia cuman senyamsenyum aja kaburajadulu,negative
Awan,Awan2379,Fri Apr 25 09:03:01 +0000 2025,18,110,tinggal tunjukin aslinya kok mbulet jika gk mau ya tinggal kembalikan pajak kami yg dipakai untuk membiayai segala kebutuhannya kaburajadulu,positive
Mas Zone,ZoneVenomWar,Fri Apr 25 08:59:48 +0000 2025,1,0,ga tau yang penting kaburajadulu karena negara ini mau bubar kata mereka,positive
Ihza,si_sipittt,Fri Apr 25 08:33:16 +0000 2025,0,0,damn mas owi aja kaburajadulu,positive
sweet baby,e_m_p_t_y___m_t,Fri Apr 25 08:05:23 +0000 2025,0,0,langsung kaburajadulu,positive
icabel,skononot,Fri Apr 25 07:54:41 +0000 2025,0,0,bsk pulang kerja mau me time ke bogor lah gw kaburajadulu,positive
bn,sanggarrrr,Fri Apr 25 07:33:51 +0000 2025,0,0,cocok buat bekal kaburajadulu,positive
Hannah Baker,hannahbabibaker,Fri Apr 25 07:17:00 +0000 2025,0,0,jangan anjir udah enak di korea lu gak liat kaburajadulu,positive
Andrew,AndryRevan,Fri Apr 25 07:15:53 +0000 2025,0,0,menerapkan slogan kaburajadulu,positive
Nicŕ,oneofnty,Fri Apr 25 07:07:17 +0000 2025,0,0,kak kita aja pengen kaburajadulu,positive
Kemem Rider 🍉🍉🍉,OldkememRider,Fri Apr 25 06:43:38 +0000 2025,0,0,blyaw sih udah cuek mau blunder mau negara bangkrut yg penting bisa kaburajadulu ke luar,positive
kamar jingga,kmrjingga,Fri Apr 25 06:16:31 +0000 2025,0,0,bonus demografi itu nothing kalo pemerintahnya begini mah ashli contoh tanda ada di tagar yang sempat viral kaburajadulu itu hasil isu pemerintahan yg ga stabil,positive
Zia Haramein,dji_oel,Fri Apr 25 05:55:48 +0000 2025,0,0,the real of kaburajadulu tapi dibiayain negara wkwk kampang,positive
pir.,o_h_e1,Fri Apr 25 05:50:17 +0000 2025,0,0,jangan deh kita aja mau kaburajadulu loudly crying face loudly crying face loudly crying face loudly crying face,positive
rizu♪,tsunnonome,Fri Apr 25 05:41:02 +0000 2025,0,1,orang ini katolik bukan anggota dewan pemerintah juga bukan terus faedahnya apaaaa grinning face with big eyes masih banyak umat katolik yang lebih berhak untuk jadi wakil negara ketimbang dia mana gerakan kaburajadulu nya ini disponsori negara pula face with rolling eyes asw aswww nggak ikhlassssss face vomiting,positive
Ahaki,saiigiku,Fri Apr 25 05:38:31 +0000 2025,0,1,you better not orang lokal aja kaburajadulu,positive
Toko Buku Korea,danggeunbooks,Fri Apr 25 05:25:55 +0000 2025,0,1,mau lolos jlpt n4 dan bisa ngobrol lancar soal kehidupan seharihari bisaaa cobain nih shin kanzen master 1000 n4 check mark button 800 kosakata contoh kalimat check mark button 18 bacaan buat uji pemahaman check mark button app audio gratis check mark button terjemah inggris siap lulus buat kaburajadulu kan grinning face dm for order,neutral
Adith W. Pradipta 🇵🇸,adith_wp,Fri Apr 25 05:06:20 +0000 2025,1,7,terimakasih banyak buat yang semua yg udah jawab di replies dan quote retweets semoga rejeki kalian makin deres dan berkah yang pengen kerja remote juga semoga segera terwujud kerja remote luar ini adalah 12 dari kaburajadulu wkwk,negative
MasBRO 🦉🫶,MasBRO_back,Fri Apr 25 04:50:13 +0000 2025,5,21,katanya kangen di demo tapi pas di demo kabur katanya tuduhan ijazah palsu itu fitnah tapi pas sidang gugatan ijazahnya kabur juga gak kebayang kalo pemesan 6 ribu unit esemka itu menggugat kaburajadulu,positive
Schloss,Schlossthe6,Fri Apr 25 03:56:10 +0000 2025,0,3,bos lu ditungguin tuh di pengadilan lo jd jongos bantuin lah kasih tahu mending dihadapin jangan pergi kaburajadulu,positive
🄽𝚎𝚘,Red__Seven,Fri Apr 25 03:54:29 +0000 2025,0,2,pas banget momentnya kaburajadulu,positive
Sripraba Adhi Atmaja (Fulldasher95/FDS95),sripraba95,Fri Apr 25 03:36:01 +0000 2025,0,0,dia menerapkan kaburajadulu dengan alasan yang bikin rakyat kokkzlya,positive
Fadhil,fdmncfdmnc,Fri Apr 25 03:31:48 +0000 2025,0,1,apply via cobaa yang penting kaburajadulu,neutral
Priadi,pri_rakhman,Fri Apr 25 03:08:58 +0000 2025,0,0,bukannya anak muda ato mhsw pencari kerja yg kaburajadulu nanya,positive
🫧,gwuanleen,Fri Apr 25 02:56:38 +0000 2025,0,0,dalam hati carmen pas ngelihat tl x bjirrrr untung gua kaburajadulu,positive
#JusticeForArgo | Sasongko Harijolukito M.,darkhustle__,Fri Apr 25 02:12:30 +0000 2025,0,0,aku belom gajijan tapi aku save ya nder buat modal awal kaburajadulu nanti wkwkwk,neutral
Ricky Kardjono 🇮🇩,RickyKardjono,Fri Apr 25 02:10:47 +0000 2025,0,5,tuh bang sedang halan hiling ke manca negara teh dia lagi menjalankan program kaburajadulu cenah rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,positive
🍀,uniuneyy,Fri Apr 25 02:08:11 +0000 2025,0,0,ojolnya mau kaburajadulu,positive
nowhereman_ 62,Nowhereman_62,Fri Apr 25 02:04:18 +0000 2025,0,0,bukannya skrng yg penggugat lagi kaburajadulu pura2 layat paus ini nyata pihak tergugat sapa yg sakit bacot lwt bool aja lo,positive
andromeda,putrasuryar2,Fri Apr 25 02:01:37 +0000 2025,0,0,halah kayak gak paham aja mas lu anaknya siapa duitlu berapa mending kaburajadulu,positive
Schloss,Schlossthe6,Fri Apr 25 01:38:39 +0000 2025,0,0,takut hadiri sidang kaburajadulu ya ges,positive
Schloss,Schlossthe6,Fri Apr 25 01:37:13 +0000 2025,0,0,kasihan ya ges sepanjang umur dikejar kejar terus sampe kaburajadulu ke luar negeri,positive
#KaburAjaDulu - Discord Community,KADSocialHub,Fri Apr 25 01:27:12 +0000 2025,0,1,udah nyiapin apa aja buat kaburajadulu,neutral
LPK Yoshimura Kroya,lpk_kroya,Fri Apr 25 01:26:47 +0000 2025,0,0,selamat dan sukses mas habib ahmad nur hidayatullah ga nyangka udah sampe jepang aja semoga rezekinya lancar jaya palms up together light skin tone kaburajadulu,negative
FλL-D1 | Ningen (人間) 🍉,F2aldi,Fri Apr 25 01:24:53 +0000 2025,0,0,kaburajadulu belum lagi kalau kerja sama perusahaan luar biasanya jaminan sosial asuransi dan sistem kerjanya lebih tertata dan ya ini juga bentuk perlawanan halus kabur dari sistem yang gak adil sambil cari lingkungan kerja yang lebih manusiawi dan sustainable,positive
Schloss,Schlossthe6,Fri Apr 25 01:12:48 +0000 2025,0,0,ke luar negeri aja pak ke eropainsya allah di terima di sini cuma dapat bansos kaburajadulu,positive
Rain,rainkarnich,Thu Apr 24 23:31:03 +0000 2025,0,0,di akun itu gue aktifin mode kaburajadulu ubah negara di pengaturan akun folow akunakun yang bahas teknologi,positive
Saya,sayaataugueaja,Thu Apr 24 23:09:37 +0000 2025,0,0,nggak pengen jadi ners kak di eropa gaji perawat tinggi banget nggak pengen kaburajadulu sebagai perawat,positive
🇮🇩🇮🇩 Ahsan Furqan 🇮🇩🇮🇩,FurqanIbr64677,Thu Apr 24 23:04:50 +0000 2025,0,0,kalo gak bohong dan pengecut insyaa allah siap lahir batin siap kaburajadulu negara yang bisa di datangi singapore republik rakyat china vatikan italia paling yang bisa pasti adalah rrc,positive
artpic,trioartpic,Thu Apr 24 22:11:18 +0000 2025,0,0,komunitas kaburajadulu,positive
daffa🙀,daffagamaputraa,Thu Apr 24 18:34:06 +0000 2025,0,0,kaburajadulu sihh sebenarnya gk masalah asal pulangnya bawa bekal buat bantu negeri ini yaa pergi utk belajar dan bertumbuh tapi jangan lupa kontribusi negeri ini gk butuh yang sempurna cukup yang peduli dan mau kembali,negative
than²⁵⚡️— ranger biru,unpadboy,Thu Apr 24 17:08:12 +0000 2025,0,0,udh ready for kaburajadulu tuh drooling face man bouncing ball man playing handball,negative
Geology,Gegeoyo,Thu Apr 24 15:38:36 +0000 2025,0,6,tolong wejangan kaburajadulu caranya gmn si apply2nya yg di sg atau asean deh huhu need bgt capek ama negara ini please,positive
Fathur Rohman,FathurR85888350,Thu Apr 24 15:15:48 +0000 2025,0,0,penyelamatan ala elite tingkat tinggi atau memang by design siapa yg diselamatkan dan siapa yg menyelamatkan kaburajadulu akhirnya di copy paste mulyono mau lari ke ujung dunia sekalipun tidak akan membuat nya bebas dari jeratan hukum tunggu aja waktunyacuk,positive
vers☆ö jayvik brainrot,flerkenvers,Thu Apr 24 15:09:26 +0000 2025,0,0,kita segerakan ikut tren kaburajadulu,positive
Katanashi @ Peskom Bandung with Indiemaret,katanashihotaru,Thu Apr 24 14:46:45 +0000 2025,0,0,ini sebenernya issue yg berusaha diangkat pas kaburajadulu kemarin ke ln bukan berarti jadi bisa kayak punya banyak tabungan atau apa gitu tp di luar itu umr ya bisa menghidupi lo dgn nyaman pajak yg lo bayar terasa manfaatnya disini kalo gak kaya gabisa hidup nyaman,positive
Louis ✩,iS2bae,Thu Apr 24 14:42:12 +0000 2025,0,1,ngga aku indo tapi stay di malay kaburajadulu smiling face with tear,negative
ִ ࣪⚝sha,fleurshaaa,Thu Apr 24 14:37:58 +0000 2025,0,0,that bekasi loudly crying face i feel bad for alen yang masih terjebak di bekasi jawa barat indonesia ayo ayen kaburajadulu loudly crying face,positive
Zulkarnain Hamzah,AlkahfiPemuda,Thu Apr 24 14:18:26 +0000 2025,0,1,apakah ini yang disebut kaburajadulu,positive
kia,rizkiaa,Thu Apr 24 14:16:47 +0000 2025,0,1,lahhh malah dia yang kaburajadulu loudly crying face,positive
ayun,520serenity,Thu Apr 24 14:10:01 +0000 2025,0,0,wongyu kaburajadulu,positive
#MOSITIDAKPERCAYA,seasofinnuendo,Thu Apr 24 14:04:21 +0000 2025,0,0,kaburajadulu xixixixi,positive
Peter Parkour Live2d open :D,peter_parkour12,Thu Apr 24 13:50:38 +0000 2025,0,1,lah malah ikut trend kaburajadulu,positive
Cetta - Kursus Bahasa Asing Online,cettaonlineclas,Thu Apr 24 13:37:12 +0000 2025,0,0,menjunjung tinggi hierarki saluting face kalau kerja di korea selatan kamu harus terbiasa dengan budaya sopan santun sama atasan misal yang muda menuangkan minuman ke yang tua saat makan bersama grinning face with smiling eyes kaburajadulu,negative
🦑,estd666,Thu Apr 24 13:08:40 +0000 2025,0,0,beliau ini menerapkan kaburajadulu ya,positive
Javier F. Peña,chiefkretek10rb,Thu Apr 24 12:55:28 +0000 2025,1,1,kan lagi sidangg kaburajadulu,positive
zayya,aresmahameru,Thu Apr 24 12:43:37 +0000 2025,0,0,ih seru bgt mau juga kesana downcast face with sweat downcast face with sweat downcast face with sweat downcast face with sweat kaburajadulu,positive
Adelya Argentiana,ArgentianaA,Thu Apr 24 12:41:22 +0000 2025,0,2,konsepnya kaburajadulu rolling on the floor laughing,positive
Hachina,TsukitoDoraibu,Thu Apr 24 12:35:18 +0000 2025,0,0,woilahh bahasa alien inimah ekwkwkwkwkkw belom melaksanakan program kaburajadulu upsidedown face,positive
wun,woonwoonu,Thu Apr 24 12:32:44 +0000 2025,0,1,kak kangen gerbel deh sahabat seperrsjanku lagi pada ngapain sobat rsj gw gakkuat pak jos kan udah kaburajadulu sama lakinye nah kl nuno bagian yg masih bantuin fotokopian mas ming tingg,positive
青空 🍉,langitbiru_tw,Thu Apr 24 12:20:18 +0000 2025,0,0,oh ini alesannya sekalian kaburajadulu,positive
🇮🇩𝑴𝒂𝒓𝒌𝒂𝒅𝒊𝒏𝒂🇮🇩,Markadina99,Thu Apr 24 12:17:18 +0000 2025,0,0,uang negara kalian sdh rampok habishabisan giliran negara kurang kurang duit kalian mau minta ke rakyat kaburajadulu beaming face with smiling eyes,positive
Vin is HAPPY | ECHO Jin,Illbetherebyjin,Thu Apr 24 11:34:54 +0000 2025,0,0,kenapa tulisanya tkw loudly crying face loudly crying face loudly crying face ini bukan tes buat kaburajadulu,positive
MJ.,Minjeongt,Thu Apr 24 11:32:10 +0000 2025,0,0,hahahaha lucu beneran the real kaburajadulu gak sih ini unnie,positive
𝗠𝗮𝗻𝘂𝘀𝗶𝗮 𝗞𝘂𝗮𝘁,imrbbyy,Thu Apr 24 11:23:37 +0000 2025,10,611,loudly crying face carmen auto membatin bjir untuk gue dah kaburajadulu jadi kgk pusing sama awikwoknya rezim ini,positive
Deenstar,jepunlembayung,Thu Apr 24 11:20:40 +0000 2025,0,0,dia udah duluan kaburajadulu,positive
ET Hadi Saputra 🦉🇮🇩,ethadisaputra,Thu Apr 24 11:13:17 +0000 2025,0,0,oh lagi sidang ya kaburajadulu,neutral
qq ,kikooott,Thu Apr 24 10:35:30 +0000 2025,0,0,aku kalo punya byk duit mungkin bakal join kaburajadulu sih,neutral
D L 👻,ddd_coolz,Thu Apr 24 10:25:41 +0000 2025,0,0,boy nanti mau kaburajadulu apa woman oyo dlu aja urusan kabur nanti bisa kita jadi berbangsa yang besar boy oke gas lalu mereka berciuman membayangkan kekayaan,positive
nbelll,nabellzyya,Thu Apr 24 10:06:07 +0000 2025,0,0,kakak kakak para pejuang di negeri orang adakah yang mau ikut dan berkenan untuk kontribusi di project penelitian akuu membahas soal tagar kaburajadulu,neutral
---W I C I S---,Wan77575,Thu Apr 24 10:03:43 +0000 2025,0,1,dia mengikuti tagar kaburajadulu dg dalih nyelawat ke vatikan rolling on the floor laughing rolling on the floor laughing,positive
---W I C I S---,Wan77575,Thu Apr 24 10:02:21 +0000 2025,0,0,alasanya nyelawat kaburajadulu rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,positive
Oshi,oshinyil,Thu Apr 24 09:42:51 +0000 2025,1,6,pagi ini dapat email dari slavia praha tentang survey keamanan stadion agak terharu melihat ada klub yg memprioritaskan keamanan stadion crying face salah satu pengalaman kaburajadulu yg berharga,negative
जनित्र,by_inkriya,Thu Apr 24 09:36:59 +0000 2025,0,0,ya ampun ikut seneengg loudly crying face raising hands light skin tone raising hands light skin tone raising hands light skin tone yeeeyyyy kaburajadulu,positive
baby-faced grandma 🇮🇩 🇵🇸,devi_achmad,Thu Apr 24 09:22:04 +0000 2025,0,0,rapiin itung zakat terus kaburajadulu,positive
